tconst,Year,awardName,categoryName,isWinner,otherAwards,primaryNominees,nconst,secondaryNominees,Name,releaseYear,Genre1,AdjustedTotalGross
tt7955712,2018,Best International Feature Film,,False,False,Girls Always Happy,nm7614958,Yang Mingming,Girls Always Happy,2018.0,Drama,20962
tt6415416,2018,Best International Feature Film,,False,False,Mug,nm0844333,Malgorzata Szumowska,Mug,2018.0,Comedy,1067890
tt5742932,2018,Best International Feature Film,,False,False,Thick Lashes of Lauri Mäntyvaara,nm2680737,Hannaleena Hauru,Thick Lashes of Lauri Mäntyvaara,2017.0,Comedy,44715
tt7681824,2018,Best International Feature Film,,False,False,We the Animals,nm1476102,Jeremiah Zagar,We the Animals,2018.0,Drama,846979
tt7213936,2018,Best International Feature Film,,False,False,What Will People Say,nm1155348,Iram Haq,What Will People Say,2018.0,Drama,2222459
tt5176580,2018,Best International Feature Film,,False,False,Wild Nights with Emily,nm2112342,Madeleine Olnek,Wild Nights with Emily,2018.0,Comedy,1063928
tt5740866,2018,Best Documentary Feature Film,,True,True,Whitney,nm0531817,Kevin Macdonald,Whitney,2018.0,Others,7738736
tt7746606,2018,Best Documentary Feature Film,,False,False,Becoming Animal,nm5269570,Emma Davie,Becoming Animal,2019.0,Others,5236
tt8106566,2018,Best Documentary Feature Film,,False,True,Island of the Hungry Ghosts,nm2835801,Gabrielle Brady,Island of the Hungry Ghosts,2019.0,Others,9305
tt6195442,2018,Best Documentary Feature Film,,False,False,Saving Brinton,nm1894298,Tommy Haines,Saving Brinton,2017.0,Others,117298
tt7197576,2018,Best Documentary Feature Film,,False,False,"Señorita María, la falda de la montaña",nm0579370,Rubén Mendoza,"Señorita María, la falda de la montaña",2017.0,Others,130881
tt8371772,2018,Best Documentary Feature Film,,False,False,The Eyes of Orson Welles,nm0184108,Mark Cousins,The Eyes of Orson Welles,2019.0,Others,78581
tt7218804,2018,Best Documentary Feature Film,,False,False,The Gospel According to André,nm1425662,Kate Novack,The Gospel According to André,2018.0,Others,868724
tt4095988,2018,Best Documentary Feature Film,,False,False,Time Trial,nm3275161,Finlay Pretsell,Time Trial,2018.0,Others,93979
