tconst,Year,awardName,categoryName,isWinner,otherAwards,primaryNominees,nconst,secondaryNominees,Name,releaseYear,Genre1,AdjustedTotalGross
tt5937296,2016,Golden Leopard,Best Film,False,True,Glory,nm1571492,Kristina Grozeva,Glory,2016.0,Drama,112210
tt5880296,2016,Golden Leopard,Best Film,False,False,Hermia & Helena,nm1446111,Matías Piñeiro,Hermia & Helena,2016.0,Comedy,92299
tt5204020,2016,Golden Leopard,Best Film,False,True,Scarred Hearts,nm1257492,Radu Jude,Scarred Hearts,2018.0,Others,14041
tt5078100,2016,Golden Leopard,Best Film,False,False,The Apple of My Eye,nm0740612,Axelle Ropert,The Apple of My Eye,2016.0,Comedy,22994
tt5541206,2016,Golden Leopard,Best Film,False,False,The Idea of a Lake,nm1436684,Milagros Mumenthaler,The Idea of a Lake,2017.0,Drama,10143
tt5936692,2016,Golden Leopard,Best Film,False,True,The Last Family,nm4956873,Jan P. Matuszynski,The Last Family,2016.0,Others,2414898
tt4929038,2016,Golden Leopard,Best Film,False,True,The Ornithologist,nm0735134,João Pedro Rodrigues,The Ornithologist,2016.0,Others,132383
tt5168192,2016,Audience Award,,True,True,"I, Daniel Blake",nm0516360,Ken Loach,"I, Daniel Blake",2017.0,Drama,16747629
tt6041312,2016,Golden Leopard - Filmmakers of the Present,Golden Leopard,True,True,The Human Surge,nm4369743,Eduardo Williams,The Human Surge,2016.0,Drama,801
tt5820148,2016,Golden Leopard - Filmmakers of the Present,Golden Leopard,False,True,Afterlov,nm4091941,Stergios Paschos,Afterlov,2017.0,Comedy,14216
tt5986738,2016,Golden Leopard - Filmmakers of the Present,Golden Leopard,False,True,Dark Skull,nm4576903,Kiro Russo,Dark Skull,2017.0,Others,9371
tt4442604,2016,Golden Leopard - Filmmakers of the Present,Golden Leopard,False,False,Donald Cried,nm2858296,Kris Avedisian,Donald Cried,2016.0,Comedy,131793
tt5943708,2016,Golden Leopard - Filmmakers of the Present,Golden Leopard,False,True,The Challenge,nm4150219,Yuri Ancarani,The Challenge,2017.0,Others,23150
tt6060960,2016,Golden Leopard - Filmmakers of the Present,Golden Leopard,False,True,The Future Perfect,nm3396820,Nele Wohlatz,The Future Perfect,2017.0,Drama,119
tt5795752,2016,Golden Leopard - Filmmakers of the Present,Golden Leopard,False,False,This Time Tomorrow,nm1883647,Lina Rodriguez,This Time Tomorrow,2017.0,Drama,5472
tt5929472,2016,Golden Leopard - Filmmakers of the Present,Golden Leopard,False,False,Withered Green,nm7627626,Mohammed Hammad,Withered Green,2018.0,Drama,1745
tt5072406,2016,Variety Piazza Grande Award,,True,True,Moka,nm0581081,Frédéric Mermoud,Moka,2017.0,Drama,1694318
tt4467194,2016,Variety Piazza Grande Award,,False,False,Ceasefire,nm0183686,Emmanuel Courcol,Ceasefire,2017.0,Drama,314661
tt4451458,2016,Variety Piazza Grande Award,,False,False,Endless Poetry,nm0423524,Alejandro Jodorowsky,Endless Poetry,2017.0,Others,743792
tt5766118,2016,Variety Piazza Grande Award,,False,False,Heaven Will Wait,nm1310723,Marie-Castille Mention-Schaar,Heaven Will Wait,2016.0,Drama,2094732
tt5029642,2016,Variety Piazza Grande Award,,False,False,Into the Forest,nm0545382,Gilles Marchand,Into the Forest,2017.0,Drama,72709
tt4196776,2016,Variety Piazza Grande Award,,False,False,Jason Bourne,nm0339030,Paul Greengrass,Jason Bourne,2016.0,Others,613752877
tt3859980,2016,Variety Piazza Grande Award,,False,False,Mohenjo Daro,nm0332950,Ashutosh Gowariker,Mohenjo Daro,2016.0,Others,3071225
tt3397160,2016,Variety Piazza Grande Award,,False,False,Stefan Zweig: Farewell to Europe,nm0775056,Maria Schrader,Stefan Zweig: Farewell to Europe,2017.0,Others,1544681
tt4547056,2016,Variety Piazza Grande Award,,False,False,The Girl with All the Gifts,nm1142073,Colm McCarthy,The Girl with All the Gifts,2017.0,Drama,4299942
tt4524676,2016,Variety Piazza Grande Award,,False,False,The Train of Salt and Sugar,nm0044242,Licínio Azevedo,The Train of Salt and Sugar,2018.0,Others,2364
tt5910280,2016,Variety Piazza Grande Award,,False,False,Tunnel,nm1826454,Seong-hun Kim,Tunnel,2016.0,Others,56248561
tt7128066,2017,Golden Leopard,Best Film,False,False,Charleston,nm3202398,Andrei Cretulescu,Charleston,2017.0,Comedy,21000
tt6370614,2017,Golden Leopard,Best Film,False,False,Did You Wonder Who Fired the Gun?,nm1288933,Travis Wilkerson,Did You Wonder Who Fired the Gun?,2017.0,Others,43703
tt6144092,2017,Golden Leopard,Best Film,False,False,En el séptimo día,nm0570995,Jim McKay,En el séptimo día,2018.0,Drama,162030
tt5795086,2017,Golden Leopard,Best Film,False,False,Gemini,nm1369800,Aaron Katz,Gemini,2018.0,Others,410303
tt5480782,2017,Golden Leopard,Best Film,False,True,Good Manners,nm1824290,Marco Dutra,Good Manners,2018.0,Others,67831
tt5859238,2017,Golden Leopard,Best Film,False,True,Lucky,nm0002253,John Carroll Lynch,Lucky,2017.0,Comedy,2917340
tt5338644,2017,Golden Leopard,Best Film,False,True,Mrs. Hyde,nm0102516,Serge Bozon,Mrs. Hyde,2018.0,Comedy,812676
tt0100275,2017,Golden Leopard,Best Film,False,False,The Wandering Soap Opera,nm0749914,Raoul Ruiz,The Wandering Soap Opera,2019.0,Comedy,6900
tt6695212,2017,Golden Leopard,Best Film,False,True,Wajib,nm1486975,Annemarie Jacir,Wajib - The Wedding Invitation,2018.0,Drama,596004
tt5323760,2017,Golden Leopard,Best Film,False,True,Winter Brothers,nm6249843,Hlynur Palmason,Winter Brothers,2018.0,Drama,12864
tt5462602,2017,Audience Award,,True,True,The Big Sick,nm0795290,Michael Showalter,The Big Sick,2017.0,Comedy,103649757
tt6303866,2017,Golden Leopard - Filmmakers of the Present,Golden Leopard,False,False,Beach Rats,nm2151374,Eliza Hittman,Beach Rats,2017.0,Drama,1010656
tt6097278,2017,Golden Leopard - Filmmakers of the Present,Golden Leopard,False,True,Damned Summer,nm4297908,Pedro Cabeleira,Damned Summer,2017.0,Drama,4176
tt4653492,2017,Golden Leopard - Filmmakers of the Present,Golden Leopard,False,False,Easy,nm1841031,Andrea Magnani,Easy,2018.0,Comedy,320492
tt7162416,2017,Golden Leopard - Filmmakers of the Present,Golden Leopard,False,True,Milla,nm2244088,Valérie Massadian,Milla,2018.0,Drama,3348
tt5247026,2017,Golden Leopard - Filmmakers of the Present,Golden Leopard,False,False,Person to Person,nm1037451,Dustin Guy Defa,Person to Person,2017.0,Comedy,101262
tt5485522,2017,Variety Piazza Grande Award,,True,True,Three Peaks,nm2215563,Jan Zabeil,Three Peaks,2019.0,Drama,31007
tt2406566,2017,Variety Piazza Grande Award,,False,False,Atomic Blonde,nm0500610,David Leitch,Atomic Blonde,2017.0,Others,158483881
tt5907748,2017,Variety Piazza Grande Award,,False,False,Der Mann aus dem Eis,nm0709726,Felix Randau,Der Mann aus dem Eis,2019.0,Drama,8857
tt4846232,2017,Variety Piazza Grande Award,,False,False,Good Time,nm1509478,Benny Safdie,Good Time,2017.0,Others,5526766
tt5827212,2017,Variety Piazza Grande Award,,False,False,Let the Corpses Tan,nm1732946,Hélène Cattet,Let the Corpses Tan,2018.0,Others,189131
tt5517708,2017,Variety Piazza Grande Award,,False,False,Lola Pater,nm0596347,Nadir Moknèche,Lola Pater,2017.0,Drama,747222
tt7133340,2017,Variety Piazza Grande Award,,False,False,Stories of Love That Cannot Belong to This World,nm0173726,Francesca Comencini,Stories of Love That Cannot Belong to This World,2017.0,Comedy,385143
tt5178120,2017,Variety Piazza Grande Award,,False,False,The Song of Scorpions,nm0802084,Anup Singh,The Song of Scorpions,2017.0,Drama,4652
tt5057904,2017,Variety Piazza Grande Award,,False,False,Tomorrow and Thereafter,nm0527852,Noémie Lvovsky,Tomorrow and Thereafter,2017.0,Drama,250754
tt1536537,2017,Variety Piazza Grande Award,,False,False,What Happened to Monday,nm2482088,Tommy Wirkola,What Happened to Monday,2017.0,Others,29118173
tt5356274,2017,Best First Feature,,False,False,The Prince of Nothingwood,nm0472196,Sonia Kronlund,The Prince of Nothingwood,2017.0,Others,134481
tt5708028,2017,Signs of Life Section,Best Film,True,True,Cocote,nm4981904,Nelson Carlo de Los Santos Arias,Cocote,2018.0,Drama,8250
tt6855898,2017,Signs of Life Section,Best Film,False,False,The Dead Nation,nm1257492,Radu Jude,The Dead Nation,2017.0,Others,9121
tt8726008,2018,Golden Leopard,Best Film,False,True,Alice T.,nm1364086,Radu Muntean,Alice T.,2018.0,Drama,4357
tt6705860,2018,Golden Leopard,Best Film,False,True,Diane,nm2719270,Kent Jones,Diane,2019.0,Drama,672332
tt8287690,2018,Golden Leopard,Best Film,False,False,Genesis,nm3679540,Philippe Lesage,Genesis,2019.0,Drama,7072
tt8725958,2018,Golden Leopard,Best Film,False,True,Hotel by the River,nm0393254,Sang-soo Hong,Hotel by the River,2019.0,Drama,94316
tt8300036,2018,Golden Leopard,Best Film,False,False,Menocchio the Heretic,nm1743991,Alberto Fasulo,Menocchio the Heretic,2018.0,Drama,57125
tt6601502,2018,Golden Leopard,Best Film,False,True,Ray & Liz,nm2843837,Richard Billingham,Ray & Liz,2019.0,Drama,58509
tt8696440,2018,Golden Leopard,Best Film,False,True,Sibel,nm1597572,Guillaume Giovanetti,Sibel,2018.0,Drama,419053
tt8726098,2018,Golden Leopard,Best Film,False,True,Too Late to Die Young,nm3049622,Dominga Sotomayor Castillo,Too Late to Die Young,2019.0,Drama,41078
tt7349662,2018,Audience Award,,True,True,BlacKkKlansman,nm0000490,Spike Lee,BlacKkKlansman,2018.0,Others,144503314
tt8890690,2018,Golden Leopard - Filmmakers of the Present,Golden Leopard,False,False,A Family Submerged,nm1600662,María Alche,A Family Submerged,2018.0,Drama,11686
tt7776430,2018,Golden Leopard - Filmmakers of the Present,Golden Leopard,False,True,All is Well,nm1690765,Eva Trobisch,Alles ist gut,2019.0,Drama,84399
tt8769528,2018,Golden Leopard - Filmmakers of the Present,Golden Leopard,False,True,Dead Horse Nebula,nm8550161,Tarik Aktas,Dead Horse Nebula,2019.0,Drama,1233
tt7374968,2018,Golden Leopard - Filmmakers of the Present,Golden Leopard,False,False,Likemeback,nm2990576,Leonardo Guerra Seràgnoli,Likemeback,2019.0,Drama,3015
tt8747304,2018,Golden Leopard - Filmmakers of the Present,Golden Leopard,False,False,Suburban Birds,nm6914513,Sheng Qiu,Suburban Birds,2019.0,Drama,20056
tt8731156,2018,Golden Leopard - Filmmakers of the Present,Golden Leopard,False,True,The Dive,nm4452063,Yona Rozenkier,The Dive,2019.0,Drama,38688
tt7049420,2018,Variety Piazza Grande Award,,True,True,The Wind Turns,nm0643282,Bettina Oberli,The Wind Turns,2018.0,Drama,63545
tt6386748,2018,Variety Piazza Grande Award,,False,False,Birds of Passage,nm5305003,Cristina Gallego,Birds of Passage,2019.0,Drama,2822716
tt6443294,2018,Variety Piazza Grande Award,,False,False,Blaze,nm0000160,Ethan Hawke,Blaze,2018.0,Others,1428932
tt8826496,2018,Variety Piazza Grande Award,,False,False,Chacun pour tous,nm5099330,Vianney Lebasque,Chacun pour tous,2018.0,Comedy,2220891
tt7205630,2018,Variety Piazza Grande Award,,False,False,I Feel Good,nm0218022,Benoît Delépine,I Feel Good,2018.0,Comedy,4057926
tt6532192,2018,Variety Piazza Grande Award,,False,False,My Beloved Enemy,nm0704710,Denis Rabaglia,My Beloved Enemy,2018.0,Comedy,385687
tt6241872,2018,Variety Piazza Grande Award,,False,False,"Ruben Brandt, Collector",nm0472425,Milorad Krstic,"Ruben Brandt, Collector",2019.0,Others,704167
tt7668870,2018,Variety Piazza Grande Award,,False,False,Searching,nm3792134,Aneesh Chaganty,Searching,2018.0,Drama,102852221
tt3766354,2018,Variety Piazza Grande Award,,False,False,The Equalizer 2,nm0298807,Antoine Fuqua,The Equalizer 2,2018.0,Others,296595453
tt8837842,2018,Best First Feature,,False,True,Acid Forest,nm10045529,Rugile Barzdziukaite,Acid Forest,2018.0,Others,12754
tt7931968,2018,Best First Feature,,False,False,Narcissister Organ Player,nm9172283,Narcissister,Narcissister Organ Player,2018.0,Others,31095
tt4353250,2019,Golden Leopard,Best Film,False,False,The Last Black Man in San Francisco,nm7050300,Joe Talbot,The Last Black Man in San Francisco,2019.0,Drama,8331294
tt5433114,2019,Variety Piazza Grande Award,,False,False,Diego Maradona,nm0438090,Asif Kapadia,Diego Maradona,2019.0,Others,1507811
tt7131622,2019,Variety Piazza Grande Award,,False,False,Once Upon a Time... in Hollywood,nm0000233,Quentin Tarantino,Once Upon a Time ... in Hollywood,2019.0,Comedy,111113988
