tconst,Year,awardName,categoryName,isWinner,otherAwards,primaryNominees,nconst,secondaryNominees,Name,releaseYear,Genre1,AdjustedTotalGross
tt0401248,2004,Sebastiane Award,,True,True,Beautiful Boxer,nm0879960,Ekachai Uekrongtham,Beautiful Boxer,2004.0,Others,1040293
tt0406098,2005,Golden Seashell,,True,False,Something Like Happiness,nm0805246,Bohdan Sláma,Something Like Happiness,2005.0,Drama,1770851
tt0461894,2005,Golden Seashell,,False,False,7 Virgins,nm0735705,Alberto Rodríguez,7 Virgins,2006.0,Others,7291331
tt0448663,2005,Golden Seashell,,False,False,April Snow,nm0403297,Jin-ho Hur,April Snow,2005.0,Drama,31909066
tt0424971,2005,Golden Seashell,,False,False,Drabet,nm0283377,Per Fly,Drabet,2005.0,Drama,449206
tt0443072,2005,Golden Seashell,,False,False,Entre ses mains,nm0284774,Anne Fontaine,Entre ses mains,2005.0,Drama,3727129
tt0476323,2005,Golden Seashell,,False,True,Gravehopping,nm0194156,Jan Cvitkovic,Odgrobadogroba,2006.0,Comedy,59132
tt0444530,2005,Golden Seashell,,False,False,La vida perra de Juanita Narboni,nm0069937,Farida Benlyazid,La vida perra de Juanita Narboni,2006.0,Comedy,44573
tt0456526,2005,Golden Seashell,,False,True,Malas temporadas,nm0554532,Manuel Martín Cuenca,Malas temporadas,2006.0,Drama,246887
tt0436445,2005,Golden Seashell,,False,True,Not Here to Be Loved,nm0110300,Stéphane Brizé,Je ne suis pas là pour être aimé,2006.0,Drama,2509949
tt0397582,2005,Golden Seashell,,False,False,Obaba,nm0035404,Montxo Armendáriz,Obaba,2007.0,Drama,3057425
tt0477877,2005,Golden Seashell,,False,True,Summer in Berlin,nm0237527,Andreas Dresen,Summer in Berlin,2005.0,Drama,9912307
tt0401808,2005,Golden Seashell,,False,True,Sunflower,nm0955434,Yang Zhang,Sunflower,2007.0,Drama,63992
tt0420509,2005,Golden Seashell,,False,False,The Aura,nm0081433,Fabián Bielinsky,The Aura,2006.0,Others,2377363
tt0412080,2005,Golden Seashell,,False,False,The World's Fastest Indian,nm0002044,Roger Donaldson,The World's Fastest Indian,2006.0,Others,29962061
tt0410764,2005,Golden Seashell,,False,True,Tideland,nm0000416,Terry Gilliam,Tideland,2006.0,Drama,801676
tt0423409,2005,Golden Seashell,,False,False,Tristram Shandy: A Cock and Bull Story,nm0935863,Michael Winterbottom,Tristram Shandy: A Cock and Bull Story,2005.0,Comedy,6652195
tt0478025,2005,Best New Screenwriter,,True,True,Sorry Apple,nm1118549,Yi-kwan Kang,Sa-kwa,2008.0,Drama,322942
tt0385006,2005,Horizons Award - Special Mention,,True,True,How the Garcia Girls Spent Their Summer,nm1203987,Georgina Garcia Riedel,How the Garcia Girls Spent Their Summer,2008.0,Comedy,507960
tt0384177,2005,Audience Award,,True,True,Holy Lola,nm0851724,Bertrand Tavernier,Holy Lola,2004.0,Drama,3819019
tt1002459,2005,Films in Progress Award,,True,True,Forbidden to Forbid,nm0244525,Jorge Durán,Forbidden to Forbid,2007.0,Drama,226745
tt0451966,2005,Casa de América Award,,True,True,The Violin,nm0889829,Francisco Vargas,The Violin,2006.0,Drama,1584885
tt0483179,2005,TVE Award,,True,True,The Sugar Curtain,nm2050821,Camila Guzmán Urzúa,The Sugar Curtain,2007.0,Others,83694
tt0423866,2005,FIPRESCI Film of the Year,,True,True,3-Iron,nm1104118,Ki-duk Kim,3-Iron,2005.0,Others,4297855
tt0432325,2005,SIGNIS Award - Special Mention,,True,True,The Cave of the Yellow Dog,nm1389025,Byambasuren Davaa,The Cave of the Yellow Dog,2006.0,Drama,4544926
tt0847050,2006,Golden Seashell,,True,True,Half Moon,nm0315842,Bahman Ghobadi,Half Moon,2007.0,Comedy,305725
